Transaction_ID,Date,Region,Product,Quantity,Unit_Price,Total_Amount,Currency,Customer_ID
2862,2023-07-02,West,Smartwatch,3,743,2229,USD,C0843
2863,2023-06-11,East,Headphones,4,1165,4660,GBP,C0762
2864,2023-01-08,North,Monitor,1,1764,1764,USD,C0120
2865,2023-10-10,North,Tablet,3,509,1527,JPY,C0347
2866,2023-09-06,Central,Headphones,5,875,4375,GBP,C0816
2867,2023-07-17,North,Laptop,10,503,5030,JPY,C0716
2868,2023-06-06,South,Tablet,9,244,2196,GBP,C0192
2869,2023-06-02,West,Monitor,3,1956,5868,USD,C0424
2870,2023-10-18,Central,Smartwatch,3,373,1119,USD,C0432
2871,2023-08-27,East,Headphones,6,1492,8952,EUR,C0719
2872,2023-02-19,West,Headphones,4,702,2808,JPY,C0228
2873,2023-04-04,West,Laptop,9,386,3474,AUD,C0185
2874,2023-12-25,Central,Monitor,2,1753,3506,INR,C0117
2875,2023-03-19,South,Laptop,10,1773,17730,JPY,C0747
2876,2023-05-03,South,Headphones,6,1548,9288,AUD,C0660
2877,2023-09-19,Central,Phone,9,1351,12159,INR,C0170
2878,2023-05-01,Central,Monitor,5,1555,7775,GBP,C0749
2879,2023-03-25,Central,Laptop,4,869,3476,USD,C0535
2880,2023-07-17,North,Laptop,7,1663,11641,EUR,C0454
2881,2023-06-15,South,Headphones,9,501,4509,JPY,C0420
2882,2023-03-13,South,Headphones,2,1583,3166,EUR,C0664
2883,2023-07-18,East,Phone,8,812,6496,GBP,C0138
2884,2023-07-08,South,Headphones,7,817,5719,GBP,C0706
2885,2023-03-29,North,Monitor,4,1711,6844,JPY,C0995
2886,2023-07-12,East,Laptop,1,400,400,JPY,C0124
2887,2023-11-07,North,Smartwatch,7,401,2807,AUD,C0235
2888,2023-09-11,South,Monitor,6,715,4290,JPY,C0041
2889,2023-12-29,Central,Tablet,9,1289,11601,JPY,C0779
2890,2023-07-05,East,Monitor,3,1940,5820,USD,C0271
2891,2023-02-21,East,Tablet,10,506,5060,EUR,C0950
2892,2023-05-26,West,Smartwatch,10,908,9080,GBP,C0267
2893,2023-04-25,Central,Monitor,8,110,880,JPY,C0421
2894,2023-04-13,North,Tablet,7,1735,12145,JPY,C0493
2895,2023-10-31,South,Tablet,3,1458,4374,AUD,C0612
2896,2023-11-17,South,Smartwatch,7,775,5425,GBP,C0778
2897,2023-04-20,North,Laptop,4,1852,7408,AUD,C0868
2898,2023-10-15,North,Monitor,2,360,720,AUD,C0964
2899,2023-11-07,South,Tablet,10,554,5540,USD,C0863
2900,2023-07-09,West,Phone,10,419,4190,INR,C0892
2901,2023-03-19,North,Phone,8,188,1504,USD,C0502
2902,2023-09-09,West,Laptop,7,1760,12320,JPY,C0151
2903,2023-10-09,East,Tablet,1,103,103,AUD,C0570
2904,2023-05-17,North,Headphones,3,1002,3006,INR,C0787
2905,2023-03-08,East,Laptop,5,1950,9750,GBP,C0877
2906,2023-11-16,East,Headphones,3,326,978,GBP,C0950
2907,2023-09-04,South,Tablet,9,1891,17019,EUR,C0907
2908,2023-08-10,North,Laptop,8,458,3664,GBP,C0700
2909,2023-09-10,North,Headphones,6,1443,8658,USD,C0817
2910,2023-11-30,South,Headphones,1,1046,1046,AUD,C0704
2911,2023-01-11,East,Tablet,3,551,1653,USD,C0958
2912,2023-07-25,South,Phone,2,1370,2740,EUR,C0958
2913,2023-01-26,East,Smartwatch,4,252,1008,INR,C0870
2914,2023-05-05,East,Headphones,7,1776,12432,USD,C0525
2915,2023-09-12,North,Laptop,9,1131,10179,AUD,C0715
2916,2023-12-13,West,Monitor,1,1277,1277,AUD,C0857
2917,2023-12-28,Central,Tablet,2,815,1630,USD,C0690
2918,2023-04-12,Central,Laptop,1,527,527,INR,C0101
2919,2023-12-31,West,Smartwatch,2,1488,2976,INR,C0120
2920,2023-05-03,East,Tablet,10,729,7290,GBP,C0357
2921,2023-07-03,North,Tablet,1,327,327,USD,C0653
2922,2023-09-15,North,Laptop,4,1278,5112,JPY,C0695
2923,2023-05-08,West,Laptop,4,1708,6832,GBP,C0928
2924,2023-09-27,North,Phone,10,532,5320,USD,C0866
2925,2023-12-28,West,Headphones,9,226,2034,AUD,C0358
2926,2023-06-08,Central,Laptop,3,1793,5379,INR,C0070
2927,2023-01-13,West,Phone,1,940,940,AUD,C0846
2928,2023-07-22,South,Headphones,9,1314,11826,EUR,C0209
2929,2023-01-27,East,Monitor,9,1239,11151,AUD,C0339
2930,2023-10-01,North,Phone,8,1342,10736,JPY,C0578
2931,2023-07-31,North,Tablet,6,550,3300,JPY,C0285
2932,2023-11-12,East,Smartwatch,1,126,126,GBP,C0335
2933,2023-06-02,West,Headphones,3,1487,4461,GBP,C0861
2934,2023-06-19,Central,Smartwatch,4,785,3140,GBP,C0763
2935,2023-08-07,South,Laptop,4,1649,6596,JPY,C0822
2936,2023-12-11,South,Tablet,4,1810,7240,AUD,C0203
2937,2023-03-21,Central,Headphones,10,1173,11730,GBP,C0651
2938,2023-10-07,West,Tablet,3,1110,3330,GBP,C0963
2939,2023-07-02,Central,Laptop,2,1133,2266,AUD,C0141
2940,2023-09-12,North,Smartwatch,10,255,2550,GBP,C0373
2941,2023-04-17,East,Headphones,7,349,2443,INR,C0523
2942,2023-08-15,North,Monitor,4,1543,6172,GBP,C0795
2943,2023-05-26,North,Laptop,7,1904,13328,AUD,C0321
2944,2023-08-22,East,Headphones,2,1289,2578,AUD,C0670
2945,2023-11-10,East,Laptop,7,1699,11893,INR,C0846
2946,2023-11-02,Central,Monitor,6,1361,8166,INR,C0189
2947,2023-01-06,East,Headphones,2,446,892,GBP,C0118
2948,2023-01-25,West,Phone,1,1910,1910,USD,C0013
2949,2023-03-15,North,Tablet,2,210,420,INR,C0246
2950,2023-12-23,North,Phone,9,1337,12033,AUD,C0976
2951,2023-11-17,South,Phone,8,1905,15240,USD,C0770
2952,2023-01-31,Central,Smartwatch,1,497,497,USD,C0209
2953,2023-03-08,Central,Monitor,5,1569,7845,EUR,C0617
2954,2023-12-31,Central,Smartwatch,2,675,1350,GBP,C0052
2955,2023-01-05,West,Smartwatch,5,1613,8065,GBP,C0380
2956,2023-04-07,East,Tablet,7,239,1673,JPY,C0385
2957,2023-04-01,East,Headphones,7,1982,13874,GBP,C0835
2958,2023-05-03,West,Tablet,6,513,3078,USD,C0992
2959,2023-12-07,Central,Monitor,9,1594,14346,USD,C0989
2960,2023-06-23,South,Smartwatch,1,1034,1034,INR,C0083
2961,2023-09-08,East,Phone,10,1356,13560,USD,C0717
2962,2023-05-01,West,Headphones,7,1129,7903,EUR,C0712
2963,2023-04-16,Central,Monitor,9,1721,15489,AUD,C0038
2964,2023-07-20,South,Laptop,5,947,4735,INR,C0763
2965,2023-01-07,East,Smartwatch,3,662,1986,AUD,C0051
2966,2023-06-21,South,Tablet,2,1421,2842,USD,C0533
2967,2023-01-22,North,Tablet,8,1777,14216,EUR,C0163
2968,2023-08-24,Central,Laptop,5,1037,5185,JPY,C0365
2969,2023-06-10,West,Headphones,6,1716,10296,EUR,C0239
2970,2023-11-02,Central,Phone,3,113,339,USD,C0437
2971,2023-11-05,South,Phone,9,1628,14652,AUD,C0051
2972,2023-02-07,Central,Laptop,7,652,4564,GBP,C0279
2973,2023-11-10,Central,Tablet,5,263,1315,AUD,C0565
2974,2023-10-20,East,Smartwatch,3,1618,4854,USD,C0106
2975,2023-11-21,West,Monitor,8,1187,9496,EUR,C0647
2976,2023-06-22,Central,Phone,7,963,6741,JPY,C0210
2977,2023-10-21,South,Smartwatch,6,650,3900,EUR,C0719
2978,2023-06-28,South,Tablet,3,1611,4833,INR,C0122
2979,2023-11-30,East,Tablet,5,1859,9295,JPY,C0101
2980,2023-04-25,Central,Smartwatch,1,1258,1258,AUD,C0070
2981,2023-09-20,North,Monitor,4,554,2216,GBP,C0856
2982,2023-05-24,West,Phone,5,1415,7075,EUR,C0494
2983,2023-02-27,West,Phone,6,1345,8070,USD,C0822
2984,2023-07-02,South,Phone,4,1114,4456,GBP,C0526
2985,2023-06-24,South,Phone,2,383,766,AUD,C0957
2986,2023-03-04,Central,Laptop,1,922,922,GBP,C0571
2987,2023-06-22,West,Smartwatch,3,1092,3276,GBP,C0442
2988,2023-05-13,South,Monitor,1,1029,1029,EUR,C0081
2989,2023-09-16,West,Smartwatch,10,1646,16460,EUR,C0442
2990,2023-08-26,Central,Smartwatch,3,1847,5541,EUR,C0957
2991,2023-03-27,South,Monitor,4,910,3640,USD,C0614
2992,2023-12-06,West,Tablet,9,1559,14031,GBP,C0962
2993,2023-03-25,East,Headphones,10,501,5010,INR,C0876
2994,2023-09-22,Central,Laptop,5,1798,8990,AUD,C0249
2995,2023-07-06,West,Phone,7,832,5824,GBP,C0779
2996,2023-01-28,West,Smartwatch,9,1694,15246,JPY,C0212
2997,2023-05-09,East,Monitor,3,1780,5340,JPY,C0970
2998,2023-09-24,Central,Headphones,3,457,1371,AUD,C0003
2999,2023-11-01,Central,Phone,4,1509,6036,USD,C0795
3000,2023-09-24,Central,Laptop,8,1357,10856,JPY,C0783
3001,2023-01-17,West,Laptop,9,1469,13221,JPY,C0989
3002,2023-09-28,South,Laptop,9,396,3564,EUR,C0091
3003,2023-06-25,Central,Smartwatch,7,1807,12649,INR,C0052
3004,2023-10-28,Central,Tablet,2,1199,2398,USD,C0283
3005,2023-07-20,East,Monitor,6,414,2484,JPY,C0218
3006,2023-01-02,West,Headphones,6,1372,8232,JPY,C0305
3007,2023-01-12,Central,Tablet,6,591,3546,JPY,C0073
3008,2023-07-18,West,Headphones,2,1588,3176,INR,C0191
3009,2023-05-02,North,Monitor,10,1988,19880,JPY,C0655
3010,2023-12-19,North,Headphones,8,503,4024,USD,C0110
3011,2023-06-16,Central,Monitor,6,154,924,USD,C0429
3012,2023-11-25,South,Tablet,10,1392,13920,JPY,C0179
3013,2023-07-12,South,Monitor,5,1517,7585,GBP,C0499
3014,2023-11-19,West,Phone,8,1896,15168,JPY,C0528
3015,2023-05-14,Central,Monitor,1,1860,1860,EUR,C0458
3016,2023-10-03,East,Monitor,1,562,562,AUD,C0592
3017,2023-03-10,Central,Monitor,5,1797,8985,INR,C0554
3018,2023-02-22,Central,Monitor,2,1382,2764,USD,C0430
3019,2023-02-22,West,Headphones,7,1914,13398,USD,C0469
3020,2023-03-18,North,Monitor,6,158,948,INR,C0231
3021,2023-01-20,West,Monitor,10,1228,12280,USD,C0528
3022,2023-02-25,South,Laptop,4,119,476,JPY,C0091
3023,2023-10-17,West,Laptop,3,1775,5325,INR,C0943
3024,2023-03-11,West,Tablet,3,1082,3246,AUD,C0875
3025,2023-01-29,Central,Phone,10,1614,16140,GBP,C0900
3026,2023-12-27,West,Monitor,4,1176,4704,INR,C0592
3027,2023-01-05,Central,Smartwatch,8,1482,11856,AUD,C0813
3028,2023-03-02,East,Smartwatch,7,898,6286,GBP,C0900
3029,2023-05-22,South,Smartwatch,7,664,4648,EUR,C0772
3030,2023-02-08,South,Tablet,3,101,303,JPY,C0390
3031,2023-01-16,North,Monitor,5,1813,9065,INR,C0029
3032,2023-10-06,East,Phone,4,1764,7056,USD,C0499
3033,2023-09-06,West,Laptop,7,197,1379,INR,C0903
3034,2023-10-21,East,Laptop,5,471,2355,EUR,C0637
3035,2023-03-11,North,Laptop,3,1025,3075,JPY,C0369
3036,2023-09-28,West,Smartwatch,6,1347,8082,AUD,C0764
3037,2023-12-20,East,Headphones,9,338,3042,JPY,C0219
3038,2023-04-15,North,Phone,4,1113,4452,USD,C0287
3039,2023-10-03,North,Smartwatch,1,1426,1426,JPY,C0843
3040,2023-08-20,West,Laptop,7,567,3969,AUD,C0355
3041,2023-10-18,South,Tablet,8,1783,14264,GBP,C0894
3042,2023-07-17,North,Monitor,4,237,948,INR,C0379
3043,2023-02-08,East,Smartwatch,1,1357,1357,INR,C0056
3044,2023-09-16,South,Monitor,5,410,2050,AUD,C0767
3045,2023-01-09,South,Phone,1,1118,1118,INR,C0742
3046,2023-10-02,West,Phone,9,960,8640,AUD,C0316
3047,2023-05-22,South,Monitor,2,1620,3240,GBP,C0502
3048,2023-02-12,North,Phone,8,1942,15536,INR,C0066
3049,2023-06-09,Central,Monitor,1,1395,1395,AUD,C0799
3050,2023-09-17,North,Tablet,10,1972,19720,INR,C0028
3051,2023-01-19,South,Phone,5,1694,8470,INR,C0340
3052,2023-02-14,North,Smartwatch,9,1009,9081,INR,C0281
3053,2023-11-26,Central,Phone,8,1821,14568,USD,C0116
3054,2023-06-20,North,Laptop,6,652,3912,USD,C0056
3055,2023-05-01,South,Monitor,3,675,2025,GBP,C0566
3056,2023-04-20,Central,Phone,6,677,4062,JPY,C0325
3057,2023-10-29,South,Smartwatch,7,984,6888,EUR,C0144
3058,2023-09-24,East,Smartwatch,2,696,1392,USD,C0624
3059,2023-06-13,West,Laptop,4,1211,4844,JPY,C0870
3060,2023-07-27,North,Headphones,6,1979,11874,EUR,C0622
3061,2023-12-31,Central,Phone,6,1064,6384,JPY,C0321
3062,2023-08-25,South,Tablet,7,971,6797,EUR,C0968
3063,2023-04-03,South,Tablet,1,1119,1119,GBP,C0361
3064,2023-03-13,West,Smartwatch,9,567,5103,EUR,C0719
3065,2023-08-20,Central,Laptop,5,1000,5000,AUD,C0692
3066,2023-12-04,South,Smartwatch,10,1286,12860,GBP,C0521
3067,2023-04-29,East,Laptop,7,651,4557,AUD,C0871
3068,2023-07-13,South,Smartwatch,8,1896,15168,USD,C0302
3069,2023-07-16,South,Tablet,7,1752,12264,GBP,C0520
3070,2023-06-16,South,Phone,7,704,4928,EUR,C0094
3071,2023-05-23,West,Smartwatch,4,1923,7692,AUD,C0743
3072,2023-09-13,North,Tablet,5,866,4330,EUR,C0468
3073,2023-09-25,East,Laptop,1,1843,1843,EUR,C0705
3074,2023-04-24,East,Laptop,10,360,3600,JPY,C0738
3075,2023-05-23,Central,Monitor,8,1226,9808,EUR,C0994
3076,2023-08-10,South,Smartwatch,10,1484,14840,GBP,C0716
3077,2023-03-26,West,Smartwatch,10,813,8130,JPY,C0169
3078,2023-10-26,North,Phone,10,1677,16770,JPY,C0922
3079,2023-06-23,North,Laptop,2,1754,3508,AUD,C0897
3080,2023-12-21,North,Smartwatch,4,117,468,AUD,C0346
3081,2023-01-24,Central,Monitor,10,1947,19470,USD,C0731
3082,2023-03-03,South,Tablet,8,1443,11544,AUD,C0491
3083,2023-08-22,West,Smartwatch,6,1781,10686,EUR,C0421
3084,2023-05-28,East,Laptop,4,110,440,EUR,C0493
3085,2023-12-05,East,Monitor,7,1315,9205,USD,C0128
3086,2023-01-16,South,Headphones,9,157,1413,USD,C0823
3087,2023-01-12,West,Tablet,6,285,1710,EUR,C0823
3088,2023-10-08,East,Tablet,10,1634,16340,INR,C0401
3089,2023-01-20,East,Smartwatch,2,569,1138,USD,C0819
3090,2023-09-04,North,Headphones,10,1984,19840,GBP,C0702
3091,2023-07-20,North,Tablet,5,1197,5985,JPY,C0630
3092,2023-07-30,East,Smartwatch,4,231,924,AUD,C0124
3093,2023-02-13,West,Laptop,6,1553,9318,USD,C0057
3094,2023-05-07,South,Laptop,8,1090,8720,EUR,C0979
3095,2023-03-21,West,Laptop,6,1473,8838,GBP,C0324
3096,2023-06-07,North,Phone,10,1811,18110,EUR,C0446
3097,2023-03-22,North,Tablet,2,1232,2464,INR,C0440
3098,2023-11-09,South,Monitor,3,183,549,JPY,C0589
3099,2023-02-25,South,Headphones,8,1439,11512,INR,C0149
3100,2023-06-18,East,Monitor,8,926,7408,GBP,C0068
3101,2023-11-11,Central,Monitor,8,1127,9016,INR,C0032
3102,2023-08-15,West,Monitor,3,1430,4290,INR,C0192
3103,2023-08-23,South,Monitor,4,599,2396,JPY,C0455
3104,2023-12-13,Central,Headphones,5,1621,8105,GBP,C0814
3105,2023-07-25,Central,Tablet,9,849,7641,EUR,C0223
3106,2023-07-15,East,Laptop,5,1089,5445,GBP,C0557
3107,2023-04-26,North,Phone,8,1676,13408,USD,C0189
3108,2023-02-06,West,Headphones,10,294,2940,AUD,C0295
3109,2023-03-02,South,Laptop,4,1287,5148,USD,C0853
3110,2023-09-15,East,Headphones,5,1714,8570,JPY,C0417
3111,2023-12-07,East,Monitor,3,907,2721,AUD,C0615
3112,2023-01-08,South,Smartwatch,10,418,4180,USD,C0913
3113,2023-04-30,East,Monitor,2,1161,2322,JPY,C0469
3114,2023-01-17,South,Monitor,5,706,3530,EUR,C0949
3115,2023-11-16,North,Headphones,9,1099,9891,USD,C0474
3116,2023-07-06,West,Monitor,3,1059,3177,JPY,C0242
3117,2023-03-27,West,Phone,9,1726,15534,EUR,C0312
3118,2023-07-17,West,Monitor,10,807,8070,GBP,C0675
3119,2023-06-01,South,Phone,5,1519,7595,GBP,C0271
3120,2023-07-02,North,Smartwatch,8,380,3040,JPY,C0637
3121,2023-03-22,West,Monitor,5,1038,5190,INR,C0945
3122,2023-10-30,West,Headphones,9,1137,10233,USD,C0993
3123,2023-01-22,East,Phone,8,1711,13688,JPY,C0429
3124,2023-05-29,North,Monitor,6,1865,11190,JPY,C0641
3125,2023-03-13,West,Tablet,2,889,1778,GBP,C0710
3126,2023-05-08,Central,Phone,5,646,3230,AUD,C0677
3127,2023-01-25,South,Tablet,9,803,7227,USD,C0851
3128,2023-03-22,South,Laptop,3,1029,3087,GBP,C0417
3129,2023-01-11,North,Phone,1,1444,1444,USD,C0355
3130,2023-04-28,North,Headphones,10,1648,16480,USD,C0378
3131,2023-02-20,Central,Smartwatch,5,144,720,INR,C0689
3132,2023-12-23,West,Laptop,9,476,4284,EUR,C0315
3133,2023-03-04,Central,Monitor,2,1066,2132,GBP,C0967
3134,2023-06-07,Central,Smartwatch,9,260,2340,JPY,C0610
3135,2023-04-15,Central,Smartwatch,4,669,2676,GBP,C0098
3136,2023-12-25,Central,Monitor,7,714,4998,JPY,C0157
3137,2023-06-01,East,Phone,2,682,1364,INR,C0722
3138,2023-09-01,East,Laptop,10,1911,19110,JPY,C0370
3139,2023-10-01,North,Phone,6,1263,7578,AUD,C0840
3140,2023-06-04,North,Laptop,7,1273,8911,AUD,C0347
3141,2023-12-29,West,Laptop,1,903,903,USD,C0551
3142,2023-09-18,West,Phone,3,1234,3702,GBP,C0918
3143,2023-03-15,South,Phone,8,1736,13888,INR,C0148
3144,2023-11-17,West,Laptop,3,1014,3042,JPY,C0666
3145,2023-07-17,South,Monitor,9,665,5985,USD,C0027
3146,2023-04-21,North,Tablet,2,750,1500,JPY,C0061
3147,2023-05-03,North,Monitor,7,1703,11921,JPY,C0952
3148,2023-01-11,West,Phone,4,1559,6236,GBP,C0536
3149,2023-09-29,West,Monitor,2,1077,2154,USD,C0093
3150,2023-05-12,East,Laptop,2,471,942,GBP,C0688
3151,2023-08-13,East,Tablet,6,1425,8550,USD,C0099
3152,2023-07-28,East,Laptop,4,403,1612,GBP,C0346
3153,2023-06-15,East,Laptop,10,1741,17410,INR,C0210
3154,2023-07-22,East,Monitor,10,447,4470,GBP,C0379
3155,2023-05-22,Central,Monitor,2,513,1026,INR,C0771
3156,2023-05-14,South,Smartwatch,9,944,8496,AUD,C0700
3157,2023-03-02,South,Headphones,8,1047,8376,USD,C0837
3158,2023-02-28,South,Smartwatch,2,1103,2206,EUR,C0202
3159,2023-08-02,West,Headphones,5,1053,5265,AUD,C0857
3160,2023-03-02,East,Monitor,8,1786,14288,GBP,C0664
3161,2023-09-28,West,Headphones,9,517,4653,INR,C0762
3162,2023-08-22,North,Monitor,9,797,7173,JPY,C0723
3163,2023-05-14,South,Smartwatch,2,458,916,JPY,C0780
3164,2023-12-28,West,Monitor,5,1761,8805,USD,C0846
3165,2023-08-02,West,Phone,5,116,580,AUD,C0171
3166,2023-04-21,East,Phone,5,1683,8415,GBP,C0003
3167,2023-03-23,West,Smartwatch,2,533,1066,USD,C0837
3168,2023-11-29,South,Tablet,3,350,1050,USD,C0816
3169,2023-06-16,East,Tablet,10,1773,17730,AUD,C0577
3170,2023-04-05,East,Smartwatch,6,420,2520,EUR,C0058
3171,2023-07-17,East,Smartwatch,3,1232,3696,GBP,C0546
3172,2023-06-19,South,Smartwatch,5,1481,7405,INR,C0840
3173,2023-05-29,West,Laptop,5,1690,8450,INR,C0122
3174,2023-10-06,South,Smartwatch,3,1464,4392,INR,C0398
3175,2023-03-27,North,Phone,2,494,988,INR,C0053
3176,2023-12-01,Central,Monitor,9,1562,14058,INR,C0090
3177,2023-05-30,West,Laptop,9,1801,16209,AUD,C0806
3178,2023-07-30,Central,Laptop,4,858,3432,AUD,C0820
3179,2023-11-11,East,Smartwatch,5,1128,5640,AUD,C0280
3180,2023-09-14,North,Smartwatch,7,1786,12502,EUR,C0481
3181,2023-07-05,East,Laptop,2,281,562,USD,C0243
3182,2023-01-06,South,Phone,4,592,2368,AUD,C0532
3183,2023-04-16,Central,Phone,7,501,3507,EUR,C0368
3184,2023-12-02,West,Monitor,6,1509,9054,USD,C0467
3185,2023-03-07,South,Laptop,5,736,3680,JPY,C0594
3186,2023-11-11,North,Monitor,4,577,2308,INR,C0728
3187,2023-08-24,South,Phone,7,386,2702,AUD,C0207
3188,2023-02-27,South,Tablet,1,525,525,JPY,C0850
3189,2023-08-06,West,Monitor,5,969,4845,AUD,C0802
3190,2023-05-16,Central,Smartwatch,8,663,5304,JPY,C0089
3191,2023-02-07,South,Monitor,10,588,5880,GBP,C0421
3192,2023-04-05,Central,Smartwatch,9,2000,18000,INR,C0811
3193,2023-02-21,East,Headphones,5,190,950,JPY,C0160
3194,2023-10-29,North,Monitor,8,1862,14896,JPY,C0783
3195,2023-07-08,West,Phone,9,1914,17226,GBP,C0171
3196,2023-12-19,East,Headphones,5,722,3610,GBP,C0698
3197,2023-05-15,East,Laptop,8,477,3816,AUD,C0738
3198,2023-12-05,North,Laptop,6,228,1368,INR,C0792
3199,2023-01-21,Central,Laptop,5,1141,5705,INR,C0098
3200,2023-10-20,West,Monitor,7,299,2093,USD,C0997
3201,2023-05-02,South,Headphones,10,1112,11120,EUR,C0355
3202,2023-05-04,East,Smartwatch,2,172,344,AUD,C0005
3203,2023-06-18,Central,Tablet,4,1616,6464,AUD,C0462
3204,2023-08-18,West,Headphones,2,1383,2766,GBP,C0378
3205,2023-09-08,North,Tablet,7,1838,12866,GBP,C0282
3206,2023-12-15,North,Phone,2,1617,3234,EUR,C0395
3207,2023-06-13,North,Phone,2,1464,2928,JPY,C0462
3208,2023-08-06,South,Smartwatch,2,1888,3776,JPY,C0580
3209,2023-09-13,South,Headphones,8,211,1688,AUD,C0642
3210,2023-06-30,South,Headphones,10,806,8060,EUR,C0152
3211,2023-04-30,West,Headphones,6,1148,6888,EUR,C0070
3212,2023-10-31,North,Phone,3,1582,4746,EUR,C0109
3213,2023-06-04,South,Smartwatch,8,150,1200,USD,C0017
3214,2023-04-10,West,Smartwatch,1,1949,1949,GBP,C0869
3215,2023-07-12,East,Phone,7,1262,8834,INR,C0109
3216,2023-10-06,North,Tablet,7,1689,11823,EUR,C0524
3217,2023-03-23,East,Phone,9,1667,15003,GBP,C0067
3218,2023-07-02,South,Smartwatch,10,897,8970,AUD,C0179
3219,2023-07-22,Central,Tablet,10,1627,16270,JPY,C0919
3220,2023-11-17,Central,Monitor,6,1819,10914,GBP,C0944
3221,2023-06-05,Central,Tablet,3,805,2415,USD,C0071
3222,2023-11-02,West,Monitor,6,487,2922,USD,C0593
3223,2023-06-26,North,Headphones,1,1940,1940,AUD,C0271
3224,2023-01-12,West,Phone,7,979,6853,GBP,C0768
3225,2023-10-17,West,Headphones,4,385,1540,JPY,C0863
3226,2023-11-06,North,Headphones,5,928,4640,GBP,C0522
3227,2023-01-09,North,Monitor,4,1242,4968,USD,C0840
3228,2023-12-08,Central,Phone,4,1400,5600,AUD,C0957
3229,2023-07-20,West,Laptop,2,190,380,INR,C1000
3230,2023-08-18,South,Tablet,5,1743,8715,GBP,C0834
3231,2023-12-12,South,Tablet,10,1761,17610,INR,C0775
3232,2023-06-04,North,Monitor,1,1503,1503,EUR,C0976
3233,2023-09-29,East,Phone,3,1349,4047,USD,C0934
3234,2023-06-11,South,Laptop,7,1516,10612,JPY,C0371
3235,2023-05-21,North,Smartwatch,8,476,3808,JPY,C0870
3236,2023-11-14,Central,Tablet,7,193,1351,USD,C0405
3237,2023-01-13,West,Smartwatch,3,1790,5370,USD,C0538
3238,2023-07-19,East,Phone,3,1830,5490,USD,C0955
3239,2023-03-02,North,Phone,4,114,456,GBP,C0446
3240,2023-01-05,North,Monitor,4,870,3480,AUD,C0764
3241,2023-11-04,West,Tablet,7,507,3549,JPY,C0769
3242,2023-01-12,West,Monitor,2,611,1222,AUD,C0263
3243,2023-08-31,Central,Headphones,7,1604,11228,AUD,C0626
3244,2023-11-04,South,Monitor,2,1336,2672,JPY,C0603
3245,2023-12-03,North,Tablet,5,1069,5345,AUD,C0014
3246,2023-09-24,West,Laptop,3,1942,5826,USD,C0101
3247,2023-03-12,North,Phone,1,839,839,USD,C0397
3248,2023-07-24,East,Monitor,1,1622,1622,EUR,C0216
3249,2023-05-05,South,Laptop,7,140,980,USD,C0309
3250,2023-10-14,South,Monitor,10,387,3870,INR,C0676
3251,2023-09-30,East,Tablet,2,1686,3372,AUD,C0950
3252,2023-07-09,South,Phone,8,1897,15176,USD,C0546
3253,2023-09-15,Central,Monitor,4,516,2064,USD,C0914
3254,2023-07-05,East,Headphones,1,545,545,EUR,C0742
3255,2023-04-02,West,Phone,7,291,2037,AUD,C0804
3256,2023-06-12,Central,Smartwatch,7,1041,7287,GBP,C0337
3257,2023-03-16,North,Tablet,5,165,825,USD,C0956
3258,2023-01-28,Central,Tablet,8,1974,15792,GBP,C0143
3259,2023-08-29,South,Tablet,6,1937,11622,INR,C0208
3260,2023-12-29,North,Monitor,2,268,536,USD,C0889
3261,2023-10-29,North,Tablet,5,1635,8175,USD,C0321
3262,2023-03-31,South,Smartwatch,4,791,3164,EUR,C0071
3263,2023-07-15,West,Headphones,7,976,6832,INR,C0580
3264,2023-01-30,North,Headphones,3,1173,3519,INR,C0433
3265,2023-02-17,South,Smartwatch,2,1972,3944,AUD,C0078
3266,2023-11-01,East,Phone,9,1363,12267,JPY,C0275
3267,2023-10-02,South,Tablet,1,1520,1520,INR,C0507
3268,2023-05-19,North,Laptop,8,1392,11136,USD,C0836
3269,2023-12-12,North,Laptop,6,142,852,INR,C0173
3270,2023-09-24,West,Tablet,1,985,985,USD,C0278
3271,2023-01-26,West,Monitor,3,1628,4884,EUR,C0655
3272,2023-02-08,Central,Smartwatch,7,1286,9002,JPY,C0163
3273,2023-04-02,West,Tablet,2,1057,2114,INR,C0871
3274,2023-10-25,West,Tablet,8,1621,12968,EUR,C0304
3275,2023-11-27,South,Laptop,6,917,5502,JPY,C0760
3276,2023-07-27,Central,Headphones,8,480,3840,GBP,C0166
3277,2023-10-10,South,Monitor,8,1278,10224,GBP,C0669
3278,2023-06-11,North,Phone,3,1816,5448,JPY,C0906
3279,2023-01-07,South,Laptop,8,872,6976,GBP,C0160
3280,2023-10-08,North,Headphones,4,1433,5732,INR,C0389
3281,2023-08-30,Central,Tablet,8,404,3232,USD,C0617
3282,2023-09-22,East,Phone,7,974,6818,AUD,C0482
3283,2023-04-01,South,Phone,4,1484,5936,USD,C0591
3284,2023-06-25,South,Headphones,5,1066,5330,AUD,C0383
3285,2023-11-18,North,Headphones,4,438,1752,USD,C0937
3286,2023-05-27,North,Smartwatch,3,563,1689,INR,C0098
3287,2023-07-27,South,Phone,1,204,204,AUD,C0005
3288,2023-02-28,South,Monitor,4,1701,6804,USD,C0043
3289,2023-11-21,West,Headphones,7,1886,13202,AUD,C0344
3290,2023-07-31,North,Headphones,6,1057,6342,EUR,C0713
